Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,NVDA,TSLA,V,WMT
2017-05-30,35.79428482055664,49.834999084472656,49.511558532714844,101.78137969970703,66.9735336303711,64.31830596923828,3.5763895511627197,22.34000015258789,89.64410400390625,22.75632095336914
2017-05-31,35.58232116699219,49.73099899291992,49.06026840209961,102.6942367553711,65.57657623291016,63.7975959777832,3.563551902770996,22.733999252319336,90.12677001953125,22.887359619140625
2017-06-01,35.680145263671875,49.79750061035156,49.119911193847656,103.1186294555664,66.302978515625,64.03512573242188,3.563798427581787,22.691333770751953,90.28766632080078,23.239694595336914
2017-06-02,36.208900451660156,50.33649826049805,49.50907897949219,104.15959167480469,65.96774291992188,65.55150604248047,3.5460240840911865,22.656667709350586,90.99746704101562,23.184368133544922
2017-06-05,35.85484313964844,50.56700134277344,49.8947639465332,104.38379669189453,66.08747863769531,66.0265121459961,3.6539061069488525,23.154666900634766,91.37604522705078,23.370729446411133
2017-06-06,35.975975036621094,50.150001525878906,49.53690719604492,104.7601318359375,66.22317504882812,66.2457504272461,3.6373655796051025,23.523332595825195,90.65679168701172,22.983448028564453
2017-06-07,36.19026184082031,50.503501892089844,49.77647399902344,104.696044921875,66.98151397705078,66.12699127197266,3.6813082695007324,23.976667404174805,90.94070434570312,23.047517776489258
2017-06-08,36.10175323486328,50.51350021362305,49.914642333984375,104.53593444824219,67.81169891357422,65.72503662109375,3.948420763015747,24.666667938232422,90.94070434570312,22.983448028564453
2017-06-09,34.70185470581055,48.91550064086914,48.21682357788086,105.32063293457031,69.41619110107422,64.236083984375,3.693157911300659,23.821332931518555,89.49266815185547,23.126129150390625
2017-06-12,33.87261962890625,48.24549865722656,47.80380630493164,105.5528564453125,69.4321517944336,63.74279022216797,3.7022922039031982,23.93400001525879,88.4894790649414,23.073720932006836
2017-06-13,34.14515686035156,49.03950119018555,48.235713958740234,105.71302032470703,69.66361999511719,64.53753662109375,3.73759388923645,25.06333351135254,89.98480224609375,23.155250549316406
2017-06-14,33.81205749511719,48.82350158691406,48.10797882080078,106.31356048583984,69.51995086669922,64.19039916992188,3.745495080947876,25.37733268737793,90.21195220947266,23.265899658203125
2017-06-15,33.609405517578125,48.208499908447266,47.72278594970703,106.52974700927734,69.10487365722656,63.852439880371094,3.761540651321411,25.022666931152344,89.12359619140625,22.977624893188477
2017-06-16,33.13888168334961,49.385501861572266,47.6452522277832,107.57869720458984,68.79354858398438,63.943782806396484,3.743025779724121,24.760000228881836,89.12359619140625,21.90896987915039
2017-06-19,34.08692169189453,49.75849914550781,48.47031021118164,107.3545150756836,70.30225372314453,64.73848724365234,3.8837404251098633,24.65333366394043,89.71035766601562,21.98467445373535
2017-06-20,33.77711868286133,49.62950134277344,48.16066360473633,107.47461700439453,69.86319732666016,63.8615608215332,3.8780617713928223,24.81599998474121,89.32234191894531,21.996328353881836
2017-06-21,33.97743225097656,50.11149978637695,48.63780212402344,108.02713775634766,69.54391479492188,64.19039916992188,3.9368176460266113,25.093332290649414,89.47377014160156,22.20015525817871
2017-06-22,33.921539306640625,50.064998626708984,48.539894104003906,108.9399642944336,69.46407318115234,64.18124389648438,3.9096617698669434,25.507333755493164,88.91535949707031,21.990495681762695
2017-06-23,34.072933197021484,50.1870002746582,49.01056671142578,109.2442398071289,69.33635711669922,65.04907989501953,3.797583818435669,25.56333351135254,90.45801544189453,21.792490005493164
2017-06-26,33.965797424316406,49.69900131225586,48.31473922729492,109.17214965820312,69.63968658447266,64.42790222167969,3.7561092376708984,25.166000366210938,90.11730194091797,21.98467445373535
2017-06-27,33.478973388671875,48.8390007019043,47.12189483642578,108.10720825195312,70.28629302978516,63.222084045410156,3.618603467941284,24.158000946044922,89.8144760131836,22.133176803588867
2017-06-28,33.96812057495117,49.51649856567383,47.764041900634766,107.15434265136719,71.69920349121094,63.76106262207031,3.746234178543091,24.749332427978516,91.07319641113281,22.278770446777344
2017-06-29,33.46731185913086,48.79650115966797,46.611454010009766,106.20947265625,72.76087188720703,62.56440734863281,3.6210720539093018,24.049999237060547,89.36019134521484,22.109886169433594
2017-06-30,33.54651641845703,48.400001525878906,46.20688247680664,105.92919921875,72.96043395996094,62.96632766723633,3.5687358379364014,24.107332229614258,88.75446319580078,22.037092208862305
